frame,id,left,top,width,height,confidence,x,y,z
264,2,928.046,79.693,83.14800000000002,68.02500000000002,0.577,-1,-1,-1
264,3,1288.347,363.236,226.22299999999996,175.75099999999998,0.997,-1,-1,-1
265,37,904.145,213.361,140.72199999999998,110.85000000000002,0.998,-1,-1,-1
265,29,877.909,93.232,61.712999999999965,47.616000000000014,0.886,-1,-1,-1
265,1,1179.366,102.149,48.628999999999905,52.615999999999985,0.92,-1,-1,-1
265,2,928.173,79.712,83.375,67.87999999999998,0.589,-1,-1,-1
265,3,1288.514,363.182,225.95900000000006,175.48000000000002,0.997,-1,-1,-1
266,37,900.388,210.244,142.26300000000003,109.87199999999999,0.998,-1,-1,-1
266,45,634.017,52.364,97.75099999999998,31.538000000000004,0.874,-1,-1,-1
266,11,890.016,93.526,49.44399999999996,46.569,0.876,-1,-1,-1
266,1,1179.298,101.927,48.68900000000008,52.594999999999985,0.918,-1,-1,-1
266,2,928.095,79.517,83.53600000000006,68.132,0.561,-1,-1,-1
266,3,1288.462,362.925,225.89599999999996,175.382,0.998,-1,-1,-1
267,37,897.258,205.968,141.05700000000002,107.34099999999998,0.998,-1,-1,-1
267,45,649.804,53.331,101.28100000000006,31.823999999999998,0.932,-1,-1,-1
267,11,889.887,93.432,49.601,46.637000000000015,0.882,-1,-1,-1
267,1,1179.302,101.925,48.70900000000006,52.51299999999999,0.917,-1,-1,-1
267,2,928.001,79.601,83.38999999999999,68.15899999999999,0.548,-1,-1,-1
267,3,1288.521,362.951,225.78999999999996,175.27999999999997,0.998,-1,-1,-1
268,45,679.466,53.929,90.83799999999997,31.626000000000005,0.825,-1,-1,-1
268,29,878.238,93.339,61.331999999999994,47.464,0.879,-1,-1,-1
268,1,1179.259,101.897,48.8119999999999,52.40599999999999,0.919,-1,-1,-1
268,37,894.256,201.582,139.23799999999994,106.73399999999998,0.998,-1,-1,-1
268,3,1288.599,363.079,225.69499999999994,175.29500000000002,0.998,-1,-1,-1
268,43,926.118,80.419,85.32000000000005,63.759,0.547,-1,-1,-1
268,2,930.278,77.685,81.28600000000006,68.13299999999998,0.59,-1,-1,-1
269,45,701.557,54.19,88.62099999999998,31.414,0.954,-1,-1,-1
269,29,878.566,93.319,60.926000000000045,47.45900000000002,0.88,-1,-1,-1
269,37,893.89,198.88,139.81000000000006,103.97000000000003,0.998,-1,-1,-1
269,1,1179.325,101.872,48.71499999999992,52.56000000000002,0.917,-1,-1,-1
269,3,1288.733,363.139,225.51099999999997,175.32799999999997,0.998,-1,-1,-1
269,43,926.181,80.48,85.36300000000006,63.81699999999999,0.546,-1,-1,-1
269,2,930.304,77.685,81.26499999999999,68.215,0.603,-1,-1,-1
270,37,894.707,195.721,135.53100000000006,102.20999999999998,0.998,-1,-1,-1
270,11,885.773,93.482,52.043000000000006,46.851,0.816,-1,-1,-1
270,45,709.904,53.399,101.20000000000005,32.712,0.984,-1,-1,-1
270,1,1179.394,101.962,48.75199999999995,52.58300000000001,0.928,-1,-1,-1
270,3,1288.861,363.047,225.433,175.60400000000004,0.998,-1,-1,-1
270,43,926.335,80.575,85.303,63.70100000000001,0.521,-1,-1,-1
270,2,929.094,77.657,84.54200000000003,67.07800000000002,0.606,-1,-1,-1
271,45,729.642,54.417,99.22000000000003,32.394000000000005,0.988,-1,-1,-1
271,11,885.0,93.328,52.48299999999995,47.03799999999998,0.808,-1,-1,-1
271,1,1179.304,102.321,48.83699999999999,52.184,0.921,-1,-1,-1
271,3,1288.867,363.064,225.42000000000007,175.599,0.998,-1,-1,-1
271,2,928.609,78.127,84.62699999999995,67.443,0.514,-1,-1,-1
271,37,892.886,188.898,136.01299999999992,104.018,0.998,-1,-1,-1
272,45,750.795,55.854,97.65999999999997,31.046000000000006,0.981,-1,-1,-1
272,11,886.542,94.41,50.81000000000006,46.107,0.796,-1,-1,-1
272,1,1178.967,102.287,49.430000000000064,52.04499999999999,0.939,-1,-1,-1
272,37,888.807,187.966,135.28099999999995,99.356,0.998,-1,-1,-1
272,2,927.994,79.643,83.36299999999994,66.186,0.521,-1,-1,-1
272,3,1288.798,362.907,225.731,175.35399999999998,0.997,-1,-1,-1
273,16,771.323,56.746,84.44799999999998,29.747999999999998,0.976,-1,-1,-1
273,1,1178.148,101.533,49.72900000000004,53.06699999999999,0.94,-1,-1,-1
273,29,876.673,94.974,63.42999999999995,46.489999999999995,0.814,-1,-1,-1
273,37,890.208,182.309,132.93200000000002,100.71700000000001,0.998,-1,-1,-1
273,3,1288.453,363.466,226.36699999999996,175.52300000000002,0.998,-1,-1,-1
273,2,928.761,78.142,84.15999999999997,67.906,0.589,-1,-1,-1
274,37,889.344,180.739,131.54200000000003,100.59600000000003,0.998,-1,-1,-1
274,16,791.113,57.847,77.03899999999999,27.631999999999998,0.908,-1,-1,-1
274,11,887.432,94.179,52.922000000000025,46.22900000000001,0.867,-1,-1,-1
274,1,1178.063,101.445,49.855999999999995,53.381,0.94,-1,-1,-1
274,2,929.042,78.833,82.702,65.305,0.626,-1,-1,-1
274,3,1289.203,364.361,226.04500000000007,174.99300000000005,0.998,-1,-1,-1
275,11,884.926,93.061,56.60299999999995,48.17400000000001,0.91,-1,-1,-1
275,37,888.401,177.848,129.07499999999993,96.22399999999999,0.998,-1,-1,-1
275,1,1179.182,102.794,49.37799999999993,51.983999999999995,0.938,-1,-1,-1
275,42,811.079,58.037,89.93200000000002,29.875999999999998,0.627,-1,-1,-1
275,2,930.468,78.842,82.78800000000001,66.908,0.7,-1,-1,-1
275,3,1289.11,363.477,226.0519999999999,175.92099999999994,0.997,-1,-1,-1
276,37,887.944,174.568,127.11799999999994,93.86600000000001,0.999,-1,-1,-1
276,11,881.209,94.147,62.539999999999964,47.225999999999985,0.915,-1,-1,-1
276,46,831.918,62.843,94.404,42.598,0.578,-1,-1,-1
276,1,1179.137,102.369,49.47900000000004,52.376000000000005,0.936,-1,-1,-1
276,3,1289.154,363.442,225.94100000000003,175.89099999999996,0.998,-1,-1,-1
276,43,931.21,80.588,80.80600000000004,63.518,0.753,-1,-1,-1
277,37,887.686,173.197,125.92100000000005,95.18099999999998,0.999,-1,-1,-1
277,11,891.586,93.676,51.28099999999995,46.67,0.81,-1,-1,-1
277,1,1178.984,102.282,49.728000000000065,53.56699999999999,0.943,-1,-1,-1
277,3,1288.973,363.829,226.2270000000001,175.88799999999998,0.998,-1,-1,-1
277,2,930.279,79.268,83.55100000000004,66.47299999999998,0.789,-1,-1,-1
278,37,887.966,170.862,122.53599999999994,93.32000000000002,0.999,-1,-1,-1
278,41,884.961,63.276,59.158000000000015,28.621999999999993,0.647,-1,-1,-1
278,11,886.74,96.14,51.263000000000034,44.599000000000004,0.852,-1,-1,-1
278,1,1178.638,102.399,50.07400000000007,53.567999999999984,0.943,-1,-1,-1
278,2,930.75,80.73,84.01999999999998,64.64400000000002,0.776,-1,-1,-1
278,3,1288.776,363.626,226.3219999999999,176.12200000000007,0.998,-1,-1,-1
279,37,888.069,169.186,121.54600000000005,91.71099999999998,0.999,-1,-1,-1
279,41,895.62,64.553,56.06000000000006,27.036,0.808,-1,-1,-1
279,29,879.3,96.493,63.41399999999999,45.19499999999999,0.83,-1,-1,-1
279,1,1178.681,102.441,50.0,53.441,0.942,-1,-1,-1
279,2,930.517,80.349,84.58600000000001,65.20300000000002,0.834,-1,-1,-1
279,3,1288.823,363.639,226.38599999999997,176.12599999999998,0.997,-1,-1,-1
280,37,886.171,167.247,121.28300000000002,89.81200000000001,0.998,-1,-1,-1
280,11,892.09,94.833,50.740999999999985,45.994,0.795,-1,-1,-1
280,41,907.772,66.506,63.803,26.834000000000003,0.897,-1,-1,-1
280,1,1178.664,102.493,50.039999999999964,53.22300000000001,0.942,-1,-1,-1
280,43,929.292,81.74,82.221,64.973,0.783,-1,-1,-1
280,3,1288.937,363.796,226.42200000000003,175.85600000000005,0.997,-1,-1,-1
281,37,885.65,162.167,120.54399999999998,92.506,0.998,-1,-1,-1
281,11,894.485,96.304,43.86400000000003,44.73400000000001,0.81,-1,-1,-1
281,1,1178.681,102.472,50.041999999999916,52.83,0.943,-1,-1,-1
281,3,1289.034,363.847,226.40300000000002,175.76,0.997,-1,-1,-1
281,2,924.78,79.911,91.33799999999997,66.422,0.717,-1,-1,-1
282,11,891.229,94.929,48.11900000000003,46.168000000000006,0.869,-1,-1,-1
282,38,954.988,68.517,72.20299999999997,32.681,0.653,-1,-1,-1
282,1,1178.734,102.474,49.999000000000024,52.83,0.943,-1,-1,-1
282,37,887.62,157.818,114.37099999999998,91.434,0.998,-1,-1,-1
282,43,928.42,83.567,83.16099999999994,63.02499999999999,0.748,-1,-1,-1
282,3,1289.06,363.822,226.43399999999997,175.95500000000004,0.997,-1,-1,-1
283,11,891.848,94.293,48.361999999999966,47.33600000000001,0.877,-1,-1,-1
283,36,992.713,69.369,37.57600000000002,24.265,0.51,-1,-1,-1
283,1,1178.934,102.546,49.73900000000003,52.70100000000001,0.94,-1,-1,-1
283,37,885.328,153.516,115.53899999999999,92.749,0.999,-1,-1,-1
283,3,1289.101,364.006,226.37400000000002,175.82900000000006,0.997,-1,-1,-1
283,43,929.197,80.94,82.06100000000004,66.03,0.744,-1,-1,-1
284,11,892.284,94.842,47.50999999999999,45.72699999999999,0.805,-1,-1,-1
284,36,1000.777,69.528,28.279999999999973,26.849000000000004,0.76,-1,-1,-1
284,1,1178.553,101.518,50.32199999999989,54.260999999999996,0.932,-1,-1,-1
284,37,883.571,152.68,115.52300000000002,89.56700000000001,0.998,-1,-1,-1
284,3,1288.854,362.737,226.47599999999989,176.72899999999998,0.997,-1,-1,-1
284,43,930.383,79.975,80.72799999999995,66.941,0.565,-1,-1,-1
285,37,882.459,150.887,116.55399999999997,87.898,0.998,-1,-1,-1
285,11,892.787,94.821,46.60500000000002,45.57599999999999,0.801,-1,-1,-1
285,36,1004.464,76.823,25.672999999999888,17.013999999999996,0.822,-1,-1,-1
285,1,1178.793,101.691,50.18399999999997,53.623999999999995,0.925,-1,-1,-1
285,3,1288.438,362.559,226.49199999999996,176.90799999999996,0.997,-1,-1,-1
285,43,931.368,79.121,79.17899999999997,67.23900000000002,0.766,-1,-1,-1
286,11,890.647,94.864,47.894000000000005,45.21799999999999,0.747,-1,-1,-1
286,1,1178.516,101.636,50.261999999999944,53.26400000000001,0.921,-1,-1,-1
286,37,881.957,146.856,113.529,89.6,0.997,-1,-1,-1
286,12,913.435,93.714,30.172000000000025,46.93700000000001,0.602,-1,-1,-1
286,3,1288.406,362.036,226.2159999999999,177.123,0.998,-1,-1,-1
286,43,931.69,77.98,80.654,67.68000000000002,0.758,-1,-1,-1
287,29,876.037,94.919,63.91999999999996,45.768000000000015,0.736,-1,-1,-1
287,1,1178.53,101.685,50.30899999999997,53.447,0.933,-1,-1,-1
287,37,879.036,148.036,113.06499999999994,85.70499999999998,0.997,-1,-1,-1
287,3,1288.965,362.424,225.67100000000005,176.20799999999997,0.998,-1,-1,-1
287,43,932.737,78.056,79.87300000000005,69.371,0.802,-1,-1,-1
288,29,875.569,98.216,61.85400000000004,43.354,0.616,-1,-1,-1
288,37,880.567,146.605,110.03999999999996,81.918,0.998,-1,-1,-1
288,1,1179.198,101.484,49.327,53.58,0.91,-1,-1,-1
288,3,1289.247,363.475,225.34100000000012,176.13800000000003,0.998,-1,-1,-1
288,43,932.387,77.838,80.28800000000001,69.076,0.836,-1,-1,-1
289,37,877.509,144.762,113.14800000000002,81.76400000000001,0.998,-1,-1,-1
289,29,875.559,95.735,63.66399999999999,44.914,0.708,-1,-1,-1
289,1,1179.484,101.108,48.88000000000011,54.679,0.895,-1,-1,-1
289,3,1289.062,362.444,225.59799999999996,176.60599999999994,0.998,-1,-1,-1
289,43,931.909,77.67,80.78800000000001,69.07700000000001,0.834,-1,-1,-1
290,37,877.764,141.438,110.12199999999996,82.43299999999999,0.999,-1,-1,-1
290,1,1179.363,101.165,49.152000000000044,54.533,0.913,-1,-1,-1
290,29,878.031,95.421,61.11500000000001,45.539,0.61,-1,-1,-1
290,3,1289.078,362.642,225.577,175.87899999999996,0.998,-1,-1,-1
290,43,928.178,77.559,84.87900000000002,70.208,0.824,-1,-1,-1
291,37,877.738,140.548,108.81700000000001,79.53399999999999,0.998,-1,-1,-1
291,29,874.015,96.655,64.36000000000001,43.952,0.685,-1,-1,-1
291,1,1179.355,101.182,49.169000000000096,54.47600000000001,0.915,-1,-1,-1
291,3,1289.098,362.523,225.54999999999995,176.03599999999994,0.998,-1,-1,-1
291,43,928.582,77.508,84.77599999999995,69.11799999999998,0.832,-1,-1,-1
292,12,917.96,95.591,25.136999999999944,35.745999999999995,0.521,-1,-1,-1
292,29,874.826,96.349,62.74800000000005,43.64200000000001,0.739,-1,-1,-1
292,37,876.715,135.056,106.72699999999998,83.95000000000002,0.998,-1,-1,-1
292,1,1179.391,101.183,49.124000000000024,54.39999999999999,0.913,-1,-1,-1
292,3,1289.187,362.733,225.4960000000001,175.75500000000005,0.998,-1,-1,-1
292,43,927.626,77.621,85.64499999999998,69.59000000000002,0.81,-1,-1,-1
293,11,895.898,97.631,35.79600000000005,37.633999999999986,0.5,-1,-1,-1
293,12,916.247,96.462,26.50400000000002,36.826999999999984,0.613,-1,-1,-1
293,37,878.019,134.73,104.03899999999999,82.08599999999998,0.998,-1,-1,-1
293,1,1179.039,101.468,49.52099999999996,54.38600000000001,0.925,-1,-1,-1
293,3,1288.064,360.572,226.27700000000004,175.89,0.997,-1,-1,-1
293,43,930.137,76.373,83.67100000000005,72.734,0.863,-1,-1,-1
294,11,891.973,96.826,40.17999999999995,36.87700000000001,0.558,-1,-1,-1
294,12,915.214,96.642,26.78099999999995,35.10900000000001,0.645,-1,-1,-1
294,37,876.36,132.763,102.05600000000004,79.631,0.998,-1,-1,-1
294,1,1178.904,101.538,50.00199999999995,54.51700000000001,0.917,-1,-1,-1
294,3,1288.125,360.782,226.365,176.142,0.997,-1,-1,-1
294,43,931.317,77.06,82.90899999999999,70.862,0.855,-1,-1,-1
295,37,873.363,133.306,104.73500000000001,77.37699999999998,0.997,-1,-1,-1
295,1,1178.962,101.603,49.891000000000076,53.911000000000016,0.931,-1,-1,-1
295,29,873.731,93.688,63.601999999999975,55.18300000000001,0.669,-1,-1,-1
295,3,1288.25,361.132,226.50299999999993,175.81299999999993,0.997,-1,-1,-1
295,43,931.445,77.798,82.697,69.781,0.841,-1,-1,-1
296,29,873.268,93.34,65.21500000000003,56.21799999999999,0.781,-1,-1,-1
296,37,874.204,128.093,101.38499999999999,79.06899999999999,0.997,-1,-1,-1
296,1,1179.327,101.832,49.55199999999991,53.150000000000006,0.914,-1,-1,-1
296,3,1289.522,363.394,225.47900000000004,176.17700000000002,0.998,-1,-1,-1
296,43,931.975,76.566,81.043,70.97999999999999,0.818,-1,-1,-1
297,29,873.186,93.629,66.79899999999998,52.25500000000001,0.759,-1,-1,-1
297,1,1179.275,101.759,49.61200000000008,53.17800000000001,0.917,-1,-1,-1
297,37,871.864,129.471,102.60500000000002,73.04599999999999,0.995,-1,-1,-1
297,3,1289.491,363.394,225.65499999999997,176.25299999999993,0.997,-1,-1,-1
297,43,930.813,76.336,82.33900000000006,71.86300000000001,0.798,-1,-1,-1
298,29,871.11,93.607,69.22199999999998,52.597999999999985,0.737,-1,-1,-1
298,1,1179.034,101.902,49.83699999999999,53.09500000000001,0.925,-1,-1,-1
298,37,870.99,126.901,102.10500000000002,76.45799999999998,0.996,-1,-1,-1
298,3,1289.38,363.499,225.82500000000005,176.22199999999998,0.997,-1,-1,-1
298,43,930.845,77.465,81.67899999999997,69.596,0.866,-1,-1,-1
299,37,870.413,122.954,99.53800000000001,78.183,0.997,-1,-1,-1
299,1,1178.677,101.807,50.13300000000004,53.230000000000004,0.926,-1,-1,-1
299,29,875.544,94.282,63.64599999999996,32.653000000000006,0.673,-1,-1,-1
299,3,1288.793,361.532,226.19399999999996,175.75999999999993,0.997,-1,-1,-1
299,43,928.636,79.325,85.08600000000001,68.90000000000002,0.81,-1,-1,-1
300,37,868.458,122.066,99.76999999999998,75.945,0.998,-1,-1,-1
300,1,1178.514,102.241,50.25700000000006,53.620999999999995,0.944,-1,-1,-1
300,29,880.766,94.866,57.50400000000002,28.578000000000003,0.732,-1,-1,-1
300,47,851.251,91.882,90.63900000000001,44.502999999999986,0.608,-1,-1,-1
300,3,1289.554,364.372,225.78099999999995,175.19,0.997,-1,-1,-1
300,43,924.826,79.117,88.71699999999998,69.621,0.814,-1,-1,-1
301,37,867.676,120.498,97.779,74.10099999999998,0.998,-1,-1,-1
301,1,1178.418,102.197,50.36200000000008,54.254999999999995,0.942,-1,-1,-1
301,29,884.821,93.643,55.321000000000026,25.343999999999994,0.608,-1,-1,-1
301,3,1289.613,364.227,225.73800000000006,175.438,0.997,-1,-1,-1
301,2,928.198,78.069,86.832,68.89200000000001,0.819,-1,-1,-1
302,37,865.25,121.352,100.03800000000001,70.30600000000001,0.998,-1,-1,-1
302,1,1178.69,102.328,50.06400000000008,53.48400000000001,0.937,-1,-1,-1
302,29,887.164,91.873,54.19799999999998,25.766000000000005,0.728,-1,-1,-1
302,3,1289.607,364.188,225.779,175.52200000000005,0.997,-1,-1,-1
302,2,926.831,80.706,86.29999999999995,64.938,0.774,-1,-1,-1
303,37,864.229,118.678,99.47199999999998,71.678,0.997,-1,-1,-1
303,1,1178.696,102.263,50.10400000000004,53.635999999999996,0.936,-1,-1,-1
303,29,891.88,92.791,49.31700000000001,23.771,0.723,-1,-1,-1
303,3,1288.457,361.769,226.4849999999999,175.33899999999994,0.997,-1,-1,-1
303,2,934.64,77.704,78.39999999999998,68.692,0.774,-1,-1,-1
304,1,1178.746,102.083,50.077999999999975,53.82599999999999,0.931,-1,-1,-1
304,29,891.378,92.861,48.31499999999994,22.697000000000003,0.722,-1,-1,-1
304,37,863.459,116.887,96.36900000000003,71.362,0.998,-1,-1,-1
304,3,1288.472,361.785,226.41100000000006,175.33199999999994,0.997,-1,-1,-1
304,2,931.938,78.2,81.356,68.372,0.776,-1,-1,-1
305,37,863.428,114.448,96.67100000000005,72.192,0.997,-1,-1,-1
305,48,918.577,93.263,24.085000000000036,20.281999999999996,0.556,-1,-1,-1
305,29,890.533,93.146,48.60900000000004,22.729,0.757,-1,-1,-1
305,1,1178.721,101.863,50.12300000000005,53.877999999999986,0.931,-1,-1,-1
305,3,1289.745,364.084,225.64200000000005,175.61999999999995,0.997,-1,-1,-1
305,2,934.595,78.197,80.20900000000006,68.346,0.769,-1,-1,-1
306,37,861.587,111.332,95.55200000000002,71.00999999999999,0.998,-1,-1,-1
306,1,1178.885,102.056,49.952,53.69500000000001,0.904,-1,-1,-1
306,29,897.733,91.134,42.80499999999995,22.873000000000005,0.637,-1,-1,-1
306,3,1289.552,363.678,225.60500000000002,176.13599999999997,0.998,-1,-1,-1
306,2,937.734,77.699,78.59500000000003,67.683,0.877,-1,-1,-1
307,37,861.267,110.284,93.74199999999996,70.23,0.997,-1,-1,-1
307,1,1179.069,102.317,49.77500000000009,53.05800000000001,0.91,-1,-1,-1
307,29,899.881,92.354,45.39599999999996,24.945999999999998,0.687,-1,-1,-1
307,3,1289.201,362.995,225.71299999999997,176.63700000000006,0.997,-1,-1,-1
307,2,934.822,78.441,83.49400000000003,68.227,0.897,-1,-1,-1
308,1,1179.069,101.887,49.692999999999984,53.087999999999994,0.883,-1,-1,-1
308,29,899.133,92.058,46.67399999999998,24.915000000000006,0.513,-1,-1,-1
308,37,859.229,107.573,93.577,71.073,0.996,-1,-1,-1
308,3,1289.332,362.668,225.27700000000004,176.48300000000006,0.998,-1,-1,-1
308,2,934.882,78.602,93.2410000000001,68.04400000000001,0.903,-1,-1,-1
309,37,858.059,106.006,94.13699999999994,70.779,0.995,-1,-1,-1
309,1,1179.024,101.489,49.76800000000003,53.97800000000001,0.906,-1,-1,-1
309,3,1289.036,362.715,225.34699999999998,176.48700000000002,0.998,-1,-1,-1
309,2,935.045,78.109,91.63199999999995,68.407,0.896,-1,-1,-1
310,37,857.757,105.182,92.72299999999996,69.28600000000002,0.996,-1,-1,-1
310,49,1007.631,116.259,26.94500000000005,28.098,0.645,-1,-1,-1
310,29,899.649,90.896,44.21799999999996,22.296999999999997,0.53,-1,-1,-1
310,1,1178.96,101.609,49.50299999999993,53.753,0.91,-1,-1,-1
310,3,1288.854,362.746,225.45100000000002,176.47300000000007,0.998,-1,-1,-1
310,2,934.356,77.876,87.75099999999998,67.70000000000002,0.911,-1,-1,-1
311,49,1007.027,115.4,27.595000000000027,29.699000000000012,0.586,-1,-1,-1
311,37,855.669,102.13,89.45600000000002,68.81200000000001,0.997,-1,-1,-1
311,1,1179.271,102.085,49.208000000000084,54.02399999999999,0.905,-1,-1,-1
311,3,1289.267,363.112,224.99900000000002,175.46300000000002,0.998,-1,-1,-1
311,2,934.417,77.496,88.65600000000006,68.223,0.93,-1,-1,-1
312,37,853.603,100.952,92.42899999999997,67.74000000000001,0.996,-1,-1,-1
312,49,1006.066,105.265,27.864000000000033,38.372,0.597,-1,-1,-1
312,1,1179.31,101.786,49.10500000000002,54.47300000000001,0.906,-1,-1,-1
312,3,1289.126,362.72,224.8889999999999,176.36199999999997,0.998,-1,-1,-1
312,2,939.12,76.975,81.98799999999994,67.83700000000002,0.913,-1,-1,-1
313,37,854.164,98.606,90.00999999999999,67.929,0.997,-1,-1,-1
313,1,1179.562,101.919,48.496000000000095,53.825,0.923,-1,-1,-1
313,3,1289.094,362.198,225.08899999999994,176.68500000000006,0.998,-1,-1,-1
313,2,937.685,76.545,89.356,67.683,0.874,-1,-1,-1
314,37,852.951,99.228,93.41899999999998,65.782,0.996,-1,-1,-1
314,1,1179.624,101.983,48.406999999999925,53.742999999999995,0.914,-1,-1,-1
314,3,1289.048,362.344,225.18399999999997,176.26499999999993,0.998,-1,-1,-1
314,2,937.567,76.488,90.144,67.57,0.866,-1,-1,-1
315,37,854.547,95.779,87.856,68.612,0.996,-1,-1,-1
315,1,1179.662,101.983,48.36799999999994,53.791,0.915,-1,-1,-1
315,3,1289.122,362.395,225.12300000000005,176.01199999999994,0.998,-1,-1,-1
315,2,939.181,76.845,87.91599999999994,67.33000000000001,0.869,-1,-1,-1
316,37,854.18,94.56,86.66099999999994,68.81299999999999,0.994,-1,-1,-1
316,1,1179.741,101.844,48.33200000000011,54.057000000000016,0.919,-1,-1,-1
316,3,1289.104,362.346,225.1500000000001,176.10400000000004,0.997,-1,-1,-1
316,2,936.803,76.828,88.832,68.46700000000001,0.822,-1,-1,-1
317,37,852.561,95.332,88.0,64.388,0.995,-1,-1,-1
317,1,1179.717,102.041,48.33699999999999,53.221000000000004,0.915,-1,-1,-1
317,50,939.158,79.38,71.918,62.093999999999994,0.524,-1,-1,-1
317,3,1288.979,362.199,225.25,176.14100000000002,0.997,-1,-1,-1
317,2,938.8,77.629,78.37099999999998,68.091,0.725,-1,-1,-1
318,37,853.219,92.172,84.731,66.57899999999998,0.994,-1,-1,-1
318,1,1179.83,102.318,48.365999999999985,52.772000000000006,0.882,-1,-1,-1
318,50,938.149,79.294,72.77099999999996,62.653000000000006,0.615,-1,-1,-1
318,3,1287.898,360.903,225.8599999999999,175.101,0.997,-1,-1,-1
318,2,938.571,77.621,77.50999999999999,68.151,0.617,-1,-1,-1
319,37,854.395,92.474,81.05200000000002,65.378,0.996,-1,-1,-1
319,1,1179.644,101.928,48.65300000000002,53.510999999999996,0.884,-1,-1,-1
319,50,938.69,79.214,72.27999999999997,62.72,0.63,-1,-1,-1
319,3,1288.235,361.205,225.39900000000011,174.935,0.997,-1,-1,-1
319,2,938.563,77.747,77.63800000000003,67.961,0.612,-1,-1,-1
320,1,1178.37,101.475,49.611000000000104,54.226,0.851,-1,-1,-1
320,37,851.763,91.018,83.75800000000004,65.381,0.994,-1,-1,-1
320,50,938.16,78.176,73.86400000000003,65.461,0.551,-1,-1,-1
320,3,1289.197,362.979,225.26,175.31599999999997,0.998,-1,-1,-1
321,37,851.188,92.127,85.74800000000005,62.623000000000005,0.993,-1,-1,-1
321,1,1179.604,102.171,48.903999999999996,53.379000000000005,0.851,-1,-1,-1
321,2,933.988,79.627,78.63499999999999,66.878,0.586,-1,-1,-1
321,3,1289.284,363.254,225.33199999999988,175.10800000000006,0.998,-1,-1,-1
322,1,1178.217,101.928,49.6880000000001,54.49799999999999,0.884,-1,-1,-1
322,37,846.849,90.408,93.09399999999994,62.77900000000001,0.986,-1,-1,-1
322,2,934.249,78.958,78.50800000000004,67.691,0.656,-1,-1,-1
322,3,1289.299,363.098,225.35799999999995,175.79300000000006,0.997,-1,-1,-1
323,1,1178.207,101.697,49.78899999999999,54.230999999999995,0.875,-1,-1,-1
323,37,847.847,90.145,88.18299999999999,60.724000000000004,0.987,-1,-1,-1
323,2,932.763,79.005,79.90999999999997,67.51600000000002,0.661,-1,-1,-1
323,3,1289.295,363.149,225.90699999999993,175.89800000000002,0.998,-1,-1,-1
324,37,846.272,90.193,91.14999999999998,60.50099999999999,0.991,-1,-1,-1
324,1,1179.17,102.514,49.335000000000036,53.538,0.914,-1,-1,-1
324,2,931.769,78.746,81.23800000000006,67.468,0.603,-1,-1,-1
324,3,1289.691,363.706,225.40200000000004,175.30100000000004,0.998,-1,-1,-1
325,37,845.294,88.05,88.351,61.134,0.987,-1,-1,-1
325,1,1179.173,102.52,49.330999999999904,53.525999999999996,0.914,-1,-1,-1
325,2,930.656,78.837,82.56399999999996,67.122,0.607,-1,-1,-1
325,3,1289.64,363.71,225.38599999999997,175.14899999999994,0.998,-1,-1,-1
326,37,842.621,87.192,91.56700000000001,60.59400000000001,0.988,-1,-1,-1
326,1,1179.229,102.498,49.261999999999944,53.294,0.911,-1,-1,-1
326,2,930.148,78.657,82.745,67.20100000000001,0.589,-1,-1,-1
326,3,1289.699,363.707,225.36200000000008,175.17700000000002,0.998,-1,-1,-1
327,37,845.561,87.804,85.03999999999996,59.484999999999985,0.994,-1,-1,-1
327,1,1179.132,102.632,49.37200000000007,53.360000000000014,0.919,-1,-1,-1
327,2,932.685,80.213,81.90700000000004,66.376,0.675,-1,-1,-1
327,3,1289.804,363.664,225.18100000000004,175.28200000000004,0.998,-1,-1,-1
328,37,845.792,88.441,84.91099999999994,58.641999999999996,0.992,-1,-1,-1
328,2,932.219,80.197,82.29399999999998,66.38499999999999,0.649,-1,-1,-1
328,1,1179.148,102.51,49.333000000000084,53.17,0.91,-1,-1,-1
328,3,1289.681,364.04,225.36000000000013,174.92699999999996,0.998,-1,-1,-1
329,37,844.533,89.355,82.42700000000002,57.49900000000001,0.988,-1,-1,-1
329,12,919.515,92.431,23.825000000000045,28.870000000000005,0.722,-1,-1,-1
329,1,1179.143,102.494,49.327,53.147999999999996,0.909,-1,-1,-1
329,2,931.543,80.496,82.91399999999999,65.794,0.645,-1,-1,-1
329,3,1289.71,363.894,225.43900000000008,174.97699999999998,0.998,-1,-1,-1
330,37,840.446,88.857,85.543,56.851,0.981,-1,-1,-1
330,12,920.5,91.735,23.230999999999995,26.104,0.638,-1,-1,-1
330,1,1179.072,102.548,49.402000000000044,53.235000000000014,0.92,-1,-1,-1
330,2,930.648,80.648,82.65800000000002,65.518,0.649,-1,-1,-1
330,3,1289.598,363.799,225.45100000000002,175.11,0.998,-1,-1,-1
331,37,841.487,88.591,81.09000000000003,56.35600000000001,0.988,-1,-1,-1
331,12,918.116,93.055,23.952999999999975,26.076999999999998,0.684,-1,-1,-1
331,1,1179.257,102.504,49.18299999999999,53.19700000000002,0.906,-1,-1,-1
331,2,930.169,80.28,82.51499999999999,66.18300000000002,0.674,-1,-1,-1
331,3,1289.54,363.895,225.57200000000012,175.05700000000002,0.998,-1,-1,-1
332,37,841.663,88.19,79.45100000000002,56.24600000000001,0.985,-1,-1,-1
